id,title,doi,publication_date,oa_url,pdf_path
2617618200,Wild tobacco genomes reveal the evolution of nicotine biosynthesis,https://doi.org/10.1073/pnas.1700073114,2017-05-23,https://www.pnas.org/content/pnas/114/23/6133.full.pdf,
2618808078,Rapidly star-forming galaxies adjacent to quasars at redshifts exceeding 6,https://doi.org/10.1038/nature22358,2017-05-01,https://arxiv.org/pdf/1705.08662,../database/content/2618808078/2618808078.pdf
2766668723,Future cancer research priorities in the USA: a Lancet Oncology Commission,https://doi.org/10.1016/s1470-2045(17)30698-8,2017-11-01,https://europepmc.org/articles/pmc6178838?pdf=render,../database/content/2766668723/2766668723.pdf
2769259388,Risk Stratification in Arrhythmogenic Right Ventricular Cardiomyopathy,https://doi.org/10.1161/circulationaha.117.030792,2017-11-21,https://www.ahajournals.org/doi/pdf/10.1161/CIRCULATIONAHA.117.030792,
3106272607,The Complete Transmission Spectrum of WASP-39b with a Precise Water Constraint,https://doi.org/10.3847/1538-3881/aa9e4e,2017-12-21,https://iopscience.iop.org/article/10.3847/1538-3881/aa9e4e/pdf,
2766729634,Final analysis of a randomised trial comparing pembrolizumab versus investigator-choice chemotherapy for ipilimumab-refractory advanced melanoma,https://doi.org/10.1016/j.ejca.2017.07.022,2017-11-01,None,
2770122864,A 100-Year Review: Regulation of nutrient partitioning to support lactation,https://doi.org/10.3168/jds.2017-13242,2017-12-01,http://www.journalofdairyscience.org/article/S0022030217310342/pdf,../database/content/2770122864/2770122864.pdf
2524447662,Shifts in the Fecal Microbiota Associated with Adenomatous Polyps,https://doi.org/10.1158/1055-9965.epi-16-0337,2017-01-01,https://cebp.aacrjournals.org/content/cebp/26/1/85.full.pdf,
2536252402,Developing Evaluation Indicators to Improve the Process of Coproducing Usable Climate Science,https://doi.org/10.1175/wcas-d-16-0008.1,2017-01-01,https://repository.arizona.edu/bitstream/10150/623111/1/wcas-d-16-0008.1.pdf,../database/content/2536252402/2536252402.pdf
2585923386,Race-dependent association of sulfidogenic bacteria with colorectal cancer,https://doi.org/10.1136/gutjnl-2016-313321,2017-02-02,https://europepmc.org/articles/pmc5575988?pdf=render,../database/content/2585923386/2585923386.pdf
2608157918,Young genes are highly disordered as predicted by the preadaptation hypothesis of de novo gene birth,https://doi.org/10.1038/s41559-017-0146,2017-04-24,https://repository.arizona.edu/bitstream/10150/627822/1/final_ISD_preprint.pdf,../database/content/2608157918/2608157918.pdf
3023001449,Auditing black-box models for indirect influence,https://doi.org/10.1007/s10115-017-1116-3,2017-10-25,https://arxiv.org/pdf/1602.07043,../database/content/3023001449/3023001449.pdf
2599857500,"Stratification of Pancreatic Ductal Adenocarcinoma: Combinatorial Genetic, Stromal, and Immunologic Markers",https://doi.org/10.1158/1078-0432.ccr-17-0162,2017-08-01,https://clincancerres.aacrjournals.org/content/clincanres/23/15/4429.full.pdf,
2618549481,Significant Impacts of Increasing Aridity on the Arid Soil Microbiome,https://doi.org/10.1128/msystems.00195-16,2017-06-27,https://msystems.asm.org/content/msys/2/3/e00195-16.full.pdf,
2624144577,"Adaptive Capacity: An Evolutionary Neuroscience Model Linking Exercise, Cognition, and Brain Health",https://doi.org/10.1016/j.tins.2017.05.001,2017-07-01,http://manuscript.elsevier.com/S0166223617300899/pdf/S0166223617300899.pdf,
2588146368,Evidence for benefit of statins to modify cognitive decline and risk in Alzheimer’s disease,https://doi.org/10.1186/s13195-017-0237-y,2017-02-17,https://alzres.biomedcentral.com/track/pdf/10.1186/s13195-017-0237-y,../database/content/2588146368/2588146368.pdf
2621220151,Insight into the Complexity of the i-Motif and G-Quadruplex DNA Structures Formed in the <i>KRAS</i> Promoter and Subsequent Drug-Induced Gene Repression,https://doi.org/10.1021/jacs.7b02046,2017-06-15,https://europepmc.org/articles/pmc5978000?pdf=render,../database/content/2621220151/2621220151.pdf
2734627099,Large meta-analysis of genome-wide association studies identifies five loci for lean body mass,https://doi.org/10.1038/s41467-017-00031-7,2017-07-19,https://www.nature.com/articles/s41467-017-00031-7.pdf,../database/content/2734627099/2734627099.pdf
2963778357,The capacity of cache aided private information retrieval,https://doi.org/10.1109/allerton.2017.8262857,2017-10-01,https://arxiv.org/pdf/1706.07035,../database/content/2963778357/2963778357.pdf
2727870807,Hydraulic backwashing for low-pressure membranes in drinking water treatment: A review,https://doi.org/10.1016/j.memsci.2017.06.077,2017-10-01,https://www.sciencedirect.com/science/article/am/pii/S0376738816319937,
2565815646,Sex and Race Differences in the Association Between Statin Use and the Incidence of Alzheimer Disease,https://doi.org/10.1001/jamaneurol.2016.3783,2017-02-01,https://jamanetwork.com/journals/jamaneurology/articlepdf/2591317/jamaneurology_zissimopoulos_2016_oi_160080.pdf,
2597009931,Brain Ischemia Suppresses Immunity in the Periphery and Brain via Different Neurogenic Innervations,https://doi.org/10.1016/j.immuni.2017.02.015,2017-03-01,http://www.cell.com/article/S1074761317300778/pdf,
2615501608,"Multiple stages of aqueous alteration along fractures in mudstone and sandstone strata in Gale Crater, Mars",https://doi.org/10.1016/j.epsl.2017.04.033,2017-08-01,https://doi.org/10.1016/j.epsl.2017.04.033,
2951193387,Rotating stars in relativity,https://doi.org/10.1007/s41114-017-0008-x,2017-11-29,https://doi.org/10.1007/s41114-017-0008-x,
2519924701,Scaled distribution mapping: a bias correction method that preserves raw climate model projected changes,https://doi.org/10.5194/hess-21-2649-2017,2017-06-06,https://www.hydrol-earth-syst-sci.net/21/2649/2017/hess-21-2649-2017.pdf,../database/content/2519924701/2519924701.pdf
2622605872,Ultraviolet spectra of extreme nearby star-forming regions – approaching a local reference sample for JWST,https://doi.org/10.1093/mnras/stx2059,2017-08-16,https://academic.oup.com/mnras/article-pdf/472/3/2608/20046825/stx2059.pdf,../database/content/2622605872/2622605872.pdf
2653938649,Cell size and wall dimensions drive distinct variability of earlywood and latewood density in Northern Hemisphere conifers,https://doi.org/10.1111/nph.14639,2017-06-21,https://nph.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nph.14639,
2579769336,The rice paradox: Multiple origins but single domestication in Asian rice,https://doi.org/10.1093/molbev/msx049,2017-01-12,https://academic.oup.com/mbe/article-pdf/34/4/969/11037674/msx049.pdf,../database/content/2579769336/2579769336.pdf
2594748282,Reviews and syntheses: on the roles trees play in building and plumbing the critical zone,https://doi.org/10.5194/bg-14-5115-2017,2017-11-17,https://bg.copernicus.org/articles/14/5115/2017/bg-14-5115-2017.pdf,../database/content/2594748282/2594748282.pdf
2597208441,SynMap2 and SynMap3D: web-based whole-genome synteny browsers,https://doi.org/10.1093/bioinformatics/btx144,2017-03-16,https://academic.oup.com/bioinformatics/article-pdf/33/14/2197/25156825/btx144.pdf,../database/content/2597208441/2597208441.pdf
2768065848,Segmented Filamentous Bacteria Provoke Lung Autoimmunity by Inducing Gut-Lung Axis Th17 Cells Expressing Dual TCRs,https://doi.org/10.1016/j.chom.2017.10.007,2017-11-01,http://www.cell.com/article/S1931312817304420/pdf,
2258807192,Ejection of the Massive Hydrogen-rich Envelope Timed with the Collapse of the Stripped SN 2014C,https://doi.org/10.3847/1538-4357/835/2/140,2017-01-24,https://iopscience.iop.org/article/10.3847/1538-4357/835/2/140/pdf,
2614123838,"The bidirectional gut-brain-microbiota axis as a potential nexus between traumatic brain injury, inflammation, and disease",https://doi.org/10.1016/j.bbi.2017.05.009,2017-11-01,https://repository.arizona.edu/bitstream/10150/626124/1/TBI_GBMAx_published%20manuscript.pdf,../database/content/2614123838/2614123838.pdf
2623929489,Viral Aggregation: Impact on Virus Behavior in the Environment,https://doi.org/10.1021/acs.est.6b05835,2017-06-21,None,
2766765394,Randomized comparison of the clinical outcome of single versus multiple arterial grafts: the ROMA trial—rationale and study protocol†,https://doi.org/10.1093/ejcts/ezx358,2017-10-20,https://academic.oup.com/ejcts/article-pdf/52/6/1031/21842644/ezx358.pdf,../database/content/2766765394/2766765394.pdf
2586740126,Interspecific integration of trait dimensions at local scales: the plant phenotype as an integrated network,https://doi.org/10.1111/1365-2745.12755,2017-03-27,https://besjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1365-2745.12755,
2593911614,Tectonic Evolution of the Central Andean Plateau and Implications for the Growth of Plateaus,https://doi.org/10.1146/annurev-earth-063016-020612,2017-08-30,https://www.annualreviews.org/doi/pdf/10.1146/annurev-earth-063016-020612,
2606911785,Hepatic lipid accumulation: cause and consequence of dysregulated glucoregulatory hormones,https://doi.org/10.1530/joe-16-0513,2017-07-01,https://joe.bioscientifica.com/downloadpdf/journals/joe/234/1/R1.pdf,../database/content/2606911785/2606911785.pdf
2610200696,Eagle syndrome: A comprehensive review,https://doi.org/10.1016/j.clineuro.2017.04.021,2017-08-01,https://pure.rug.nl/ws/files/48755662/1_s2.0_S0303846717301178_main_1_.pdf,../database/content/2610200696/2610200696.pdf
2531175724,The Atacama Cosmology Telescope: two-season ACTPol spectra and parameters,https://doi.org/10.1088/1475-7516/2017/06/031,2017-06-15,https://arxiv.org/pdf/1610.02360,../database/content/2531175724/2531175724.pdf
2613915341,A single-nucleotide polymorphism causes smaller grain size and loss of seed shattering during African rice domestication,https://doi.org/10.1038/nplants.2017.64,2017-05-08,None,
2771755426,Direct and indirect climate controls predict heterogeneous early-mid 21st century wildfire burned area across western and boreal North America,https://doi.org/10.1371/journal.pone.0188486,2017-12-15,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0188486&type=printable,../database/content/2771755426/2771755426.pdf
3125026012,Employee quality and financial reporting outcomes,https://doi.org/10.1016/j.jacceco.2017.06.003,2017-08-01,None,
2586418003,Automatic method for estimation of in situ effective contact angle from X-ray micro tomography images of two-phase flow in porous media,https://doi.org/10.1016/j.jcis.2017.02.005,2017-06-01,https://doi.org/10.1016/j.jcis.2017.02.005,
2588011371,Activation performance and mechanism of a novel heterogeneous persulfate catalyst: metal–organic framework MIL-53(Fe) with Fe<sup>II</sup>/Fe<sup>III</sup> mixed-valence coordinatively unsaturated iro,https://doi.org/10.1039/c6cy02355j,2017-01-01,https://europepmc.org/articles/pmc5665402?pdf=render,../database/content/2588011371/2588011371.pdf
2951335216,ACCESS I. AN OPTICAL TRANSMISSION SPECTRUM OF GJ 1214b REVEALS A HETEROGENEOUS STELLAR PHOTOSPHERE,https://doi.org/10.3847/1538-4357/aa4f6c,2017-01-10,https://iopscience.iop.org/article/10.3847/1538-4357/aa4f6c/pdf,
2560311344,Mortality and Prehospital Blood Pressure in Patients With Major Traumatic Brain Injury,https://doi.org/10.1001/jamasurg.2016.4686,2017-04-01,https://europepmc.org/articles/pmc5637731?pdf=render,../database/content/2560311344/2560311344.pdf
2560921984,The genetic basis of cerebral palsy,https://doi.org/10.1111/dmcn.13363,2017-01-01,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/dmcn.13363,
2778181590,The Banff Working Group Classification of Definitive Polyomavirus Nephropathy: Morphologic Definitions and Clinical Correlations,https://doi.org/10.1681/asn.2017050477,2017-12-26,https://jasn.asnjournals.org/content/jnephrol/29/2/680.full.pdf,
2605840182,Helping others or helping oneself? An episodic examination of the behavioral consequences of helping at work,https://doi.org/10.1111/peps.12229,2017-06-06,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/peps.12229,
2624390524,The Importance of Confined Sulfur Nanodomains and Adjoining Electron Conductive Pathways in Subreaction Regimes of Li‐S Batteries,https://doi.org/10.1002/aenm.201700074,2017-06-08,None,
2365910325,Use of fluorescence EEM to monitor the removal of emerging contaminants in full scale wastewater treatment plants,https://doi.org/10.1016/j.jhazmat.2016.05.035,2017-02-01,None,
2562452316,Changes in the Professional Lives of Cardiologists Over 2 Decades,https://doi.org/10.1016/j.jacc.2016.11.027,2017-01-01,None,
2576534588,"Reward, motivation, and emotion of pain and its relief",https://doi.org/10.1097/j.pain.0000000000000798,2017-01-12,https://europepmc.org/articles/pmc5350036?pdf=render,../database/content/2576534588/2576534588.pdf
2613482333,Evidence for Universality in the Initial Planetesimal Mass Function,https://doi.org/10.3847/2041-8213/aa8c79,2017-09-25,https://iopscience.iop.org/article/10.3847/2041-8213/aa8c79/pdf,
2732077296,Restoring monarch butterfly habitat in the Midwestern US: ‘all hands on deck’,https://doi.org/10.1088/1748-9326/aa7637,2017-06-28,https://iopscience.iop.org/article/10.1088/1748-9326/aa7637/pdf,
2765876992,Endothelial HIF-2α Contributes to Severe Pulmonary Hypertension by Inducing Endothelial-to-Mesenchymal Transition,https://doi.org/10.1152/ajplung.00096.2017,2017-10-26,https://journals.physiology.org/doi/pdf/10.1152/ajplung.00096.2017,
3099567111,An Observational Upper Limit on the Interstellar Number Density of Asteroids and Comets,https://doi.org/10.3847/1538-3881/aa5c8a,2017-02-27,https://iopscience.iop.org/article/10.3847/1538-3881/aa5c8a/pdf,
3125004209,"Staggered boards and long-term firm value, revisited",https://doi.org/10.1016/j.jfineco.2017.08.003,2017-11-01,http://publications.ut-capitole.fr/24016/1/staggered_boards.pdf,../database/content/3125004209/3125004209.pdf
2560058279,Governing the transition to renewable energy: A review of impacts and policy issues in the small hydropower boom,https://doi.org/10.1016/j.enpol.2016.11.035,2017-02-01,None,
2564671736,Dual-Mode Substrate Integrated Waveguide Filter With Flexible Response,https://doi.org/10.1109/tmtt.2016.2633346,2017-03-01,None,
2584361279,Tissue reservoirs of antiviral T cell immunity in persistent human CMV infection,https://doi.org/10.1084/jem.20160758,2017-01-27,https://rupress.org/jem/article-pdf/214/3/651/1166091/jem_20160758.pdf,../database/content/2584361279/2584361279.pdf
2619513526,Recent enhancement of central Pacific El Niño variability relative to last eight centuries,https://doi.org/10.1038/ncomms15386,2017-05-30,https://www.nature.com/articles/ncomms15386.pdf,../database/content/2619513526/2619513526.pdf
2560029175,Lead and cadmium contamination and exposure risk assessment via consumption of vegetables grown in agricultural soils of five-selected regions of Pakistan,https://doi.org/10.1016/j.chemosphere.2016.11.152,2017-02-01,https://europepmc.org/articles/pmc5322861?pdf=render,../database/content/2560029175/2560029175.pdf
2605373151,Perceptions of Uncivil Discourse Online: An Examination of Types and Predictors,https://doi.org/10.1177/0093650217699933,2017-04-03,https://journals.sagepub.com/doi/pdf/10.1177/0093650217699933,
2623867891,Rapid visualization of grain boundaries in monolayer MoS2 by multiphoton microscopy,https://doi.org/10.1038/ncomms15714,2017-06-05,https://www.nature.com/articles/ncomms15714.pdf,../database/content/2623867891/2623867891.pdf
2738106105,Sleep characteristics and risk of dementia and Alzheimers disease: The Atherosclerosis Risk in Communities Study,https://doi.org/10.1016/j.jalz.2017.06.2269,2017-07-21,http://www.alzheimersanddementia.com/article/S1552526017325220/pdf,
2607453530,Skin Conductance Responses and Neural Activations During Fear Conditioning and Extinction Recall Across Anxiety Disorders,https://doi.org/10.1001/jamapsychiatry.2017.0329,2017-06-01,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/2618128/jamapsychiatry_marin_2017_oi_170012.pdf,
2748294035,Pediatric Integrative Medicine,https://doi.org/10.1542/peds.2017-1961,2017-08-28,https://pediatrics.aappublications.org/content/pediatrics/140/3/e20171961.full.pdf,../database/content/2748294035/2748294035.pdf
2762492239,A climatic context for the out-of-Africa migration,https://doi.org/10.1130/g39457.1,2017-10-02,https://pubs.geoscienceworld.org/gsa/geology/article-pdf/45/11/1023/3948861/1023.pdf,../database/content/2762492239/2762492239.pdf
2611423963,The Catalina Surveys Southern periodic variable star catalogue,https://doi.org/10.1093/mnras/stx1085,2017-05-06,https://academic.oup.com/mnras/article-pdf/469/3/3688/18211203/stx1085.pdf,../database/content/2611423963/2611423963.pdf
2611963956,Characterizing 51 Eri b from 1 to 5 μm: A Partly Cloudy Exoplanet,https://doi.org/10.3847/1538-3881/aa74db,2017-06-16,https://iopscience.iop.org/article/10.3847/1538-3881/aa74db/pdf,
2626026142,Searching for exoplanets using artificial intelligence,https://doi.org/10.1093/mnras/stx2761,2017-10-25,https://arxiv.org/pdf/1706.04319,../database/content/2626026142/2626026142.pdf
2735891807,Human Monocyte Subsets Are Transcriptionally and Functionally Altered in Aging in Response to Pattern Recognition Receptor Agonists,https://doi.org/10.4049/jimmunol.1700148,2017-08-15,https://www.jimmunol.org/content/jimmunol/199/4/1405.full.pdf,
2749187798,Mediterranean Diet and Prevention of Chronic Diseases,https://doi.org/10.1097/nt.0000000000000228,2017-09-01,https://europepmc.org/articles/pmc5625964?pdf=render,../database/content/2749187798/2749187798.pdf
2768853365,Transcriptome-wide characterization of human cytomegalovirus in natural infection and experimental latency,https://doi.org/10.1073/pnas.1710522114,2017-11-20,https://www.pnas.org/content/pnas/114/49/E10586.full.pdf,
2591744926,The use of polymers in Li‐S batteries: A review,https://doi.org/10.1002/pola.28551,2017-03-11,https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/pola.28551,
2605237862,"Youth, activism, and social movements",https://doi.org/10.1111/soc4.12465,2017-04-01,None,
2727978886,Effectiveness and Safety of Non–vitamin K Antagonist Oral Anticoagulants for Atrial Fibrillation and Venous Thromboembolism: A Systematic Review and Meta-analyses,https://doi.org/10.1016/j.clinthera.2017.05.358,2017-07-01,None,
2772717680,Blazar spectral variability as explained by a twisted inhomogeneous jet,https://doi.org/10.1038/nature24623,2017-12-01,https://arxiv.org/pdf/1712.02098,../database/content/2772717680/2772717680.pdf
2602058249,"ABM Clinical Protocol #3: Supplementary Feedings in the Healthy Term Breastfed Neonate, Revised 2017",https://doi.org/10.1089/bfm.2017.29038.ajk,2017-05-01,https://repository.arizona.edu/bitstream/10150/626017/1/Harrel_ABM_Clinical_Protocol.pdf,../database/content/2602058249/2602058249.pdf
2526007051,The Effect of Combined Out-of-Hospital Hypotension and Hypoxia on Mortality in Major Traumatic Brain Injury,https://doi.org/10.1016/j.annemergmed.2016.08.007,2017-01-01,http://www.annemergmed.com/article/S0196064416304656/pdf,
2591503454,"Physical Activity: A Viable Way to Reduce the Risks of Mild Cognitive Impairment, Alzheimer’s Disease, and Vascular Dementia in Older Adults",https://doi.org/10.3390/brainsci7020022,2017-02-20,https://www.mdpi.com/2076-3425/7/2/22/pdf?version=1487590404,../database/content/2591503454/2591503454.pdf
2604795894,<scp>UAV</scp> hyperspectral and lidar data and their fusion for arid and semi‐arid land vegetation monitoring,https://doi.org/10.1002/rse2.44,2017-04-04,https://zslpublications.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rse2.44,
2561714779,What is the Mass of a Gap-opening Planet?,https://doi.org/10.3847/1538-4357/835/2/146,2017-01-24,https://iopscience.iop.org/article/10.3847/1538-4357/835/2/146/pdf,
2756020545,"Validation of a 52-gene risk profile for outcome prediction in patients with idiopathic pulmonary fibrosis: an international, multicentre, cohort study",https://doi.org/10.1016/s2213-2600(17)30349-1,2017-11-01,https://europepmc.org/articles/pmc5677538?pdf=render,../database/content/2756020545/2756020545.pdf
2768608541,Weight management and physical activity throughout the cancer care continuum,https://doi.org/10.3322/caac.21441,2017-11-22,https://acsjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.3322/caac.21441,
4213126268,Enabling Focus Cues in Head-Mounted Displays,https://doi.org/10.1109/jproc.2017.2648796,2017-05-01,https://doi.org/10.1109/jproc.2017.2648796,
2499881429,The structure of working memory in young children and its relation to intelligence,https://doi.org/10.1016/j.jml.2016.06.004,2017-02-01,https://europepmc.org/articles/pmc5157932?pdf=render,../database/content/2499881429/2499881429.pdf
2606630708,Chalcogenide Hybrid Inorganic/Organic Polymers: Ultrahigh Refractive Index Polymers for Infrared Imaging,https://doi.org/10.1021/acsmacrolett.7b00225,2017-04-14,None,
2611171790,Feasibility and Efficacy of a Smart Mat Technology to Predict Development of Diabetic Plantar Ulcers,https://doi.org/10.2337/dc16-2294,2017-05-02,https://care.diabetesjournals.org/content/diacare/40/7/973.full.pdf,../database/content/2611171790/2611171790.pdf
2618558124,ISM Properties of a Massive Dusty Star-forming Galaxy Discovered at z ∼ 7,https://doi.org/10.3847/2041-8213/aa74b0,2017-06-15,https://iopscience.iop.org/article/10.3847/2041-8213/aa74b0/pdf,
2769944765,Burden of severe neonatal jaundice: a systematic review and meta-analysis,https://doi.org/10.1136/bmjpo-2017-000105,2017-11-01,https://bmjpaedsopen.bmj.com/content/bmjpo/1/1/e000105.full.pdf,../database/content/2769944765/2769944765.pdf
3105372954,Discovery of an Enormous Lyα Nebula in a Massive Galaxy Overdensity at z = 2.3,https://doi.org/10.3847/1538-4357/aa5d14,2017-03-01,https://iopscience.iop.org/article/10.3847/1538-4357/aa5d14/pdf,
2468586217,Relative effect sizes for measures of risk,https://doi.org/10.1080/03610926.2015.1134575,2017-03-23,None,
2554555087,A comprehensive model for analysis of real-time optical performance of a solar power tower with a multi-tube cavity receiver,https://doi.org/10.1016/j.apenergy.2016.10.128,2017-01-01,https://hal.science/hal-01344014/document,../database/content/2554555087/2554555087.pdf
2612931921,Health Care Service and Outcomes Among an Estimated 6.7 Million Ambulatory Care Diabetic Foot Cases in the U.S.,https://doi.org/10.2337/dc16-2189,2017-06-13,https://care.diabetesjournals.org/content/diacare/40/7/936.full.pdf,../database/content/2612931921/2612931921.pdf
2591274003,Microbes Are Associated with Host Innate Immune Response in Idiopathic Pulmonary Fibrosis,https://doi.org/10.1164/rccm.201607-1525oc,2017-07-15,https://europepmc.org/articles/pmc5519968?pdf=render,../database/content/2591274003/2591274003.pdf
2744563718,Reducing ultrafiltration membrane fouling during potable water reuse using pre-ozonation,https://doi.org/10.1016/j.watres.2017.08.030,2017-11-01,https://www.sciencedirect.com/science/article/am/pii/S0043135417306929,
4295134897,X-shooter study of accretion in Chamaeleon I,https://doi.org/10.1051/0004-6361/201630147,2017-08-01,https://www.aanda.org/articles/aa/pdf/2017/08/aa30147-16.pdf,../database/content/4295134897/4295134897.pdf
2605093443,Integrated genomic analyses reveal frequent <i>TERT</i> aberrations in acral melanoma,https://doi.org/10.1101/gr.213348.116,2017-04-01,http://genome.cshlp.org/content/27/4/524.full.pdf,../database/content/2605093443/2605093443.pdf
2614621247,Detection of Exocometary CO within the 440 Myr Old Fomalhaut Belt: A Similar CO+CO<sub>2</sub> Ice Abundance in Exocomets and Solar System Comets,https://doi.org/10.3847/1538-4357/aa71b4,2017-06-07,https://iopscience.iop.org/article/10.3847/1538-4357/aa71b4/pdf,
2615393547,How Is Your User Feeling? Inferring Emotion Through Human-Computer interaction Devices,https://doi.org/10.25300/misq/2017/41.1.01,2017-01-01,None,
2585982365,Microbial methane from in situ biodegradation of coal and shale: A review and reevaluation of hydrogen and carbon isotope signatures,https://doi.org/10.1016/j.chemgeo.2017.01.027,2017-03-01,https://www.sciencedirect.com/science/article/am/pii/S0009254117300529,
2600450442,APOE-related risk of mild cognitive impairment and dementia for prevention trials: An analysis of four cohorts,https://doi.org/10.1371/journal.pmed.1002254,2017-03-21,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.1002254&type=printable,../database/content/2600450442/2600450442.pdf
2611690120,Legacy ExtraGalactic UV Survey with The Hubble Space Telescope: Stellar Cluster Catalogs and First Insights Into Cluster Formation and Evolution in NGC 628<sup>∗</sup>,https://doi.org/10.3847/1538-4357/aa7132,2017-06-01,https://iopscience.iop.org/article/10.3847/1538-4357/aa7132/pdf,
3123941036,Effects of Bulk Composition on the Atmospheric Dynamics on Close-in Exoplanets,https://doi.org/10.3847/1538-4357/836/1/73,2017-02-08,https://iopscience.iop.org/article/10.3847/1538-4357/836/1/73/pdf,
2282278185,The Colour and Stereo Surface Imaging System (CaSSIS) for the ExoMars Trace Gas Orbiter,https://doi.org/10.1007/s11214-017-0421-1,2017-10-23,https://link.springer.com/content/pdf/10.1007%2Fs11214-017-0421-1.pdf,../database/content/2282278185/2282278185.pdf
2597303538,Lumbar Fusion for Degenerative Disease: A Systematic Review and Meta-Analysis,https://doi.org/10.1093/neuros/nyw162,2017-03-17,https://academic.oup.com/neurosurgery/article-pdf/80/5/701/13756213/nyw162.pdf,
2614400323,Improving and Assessing Planet Sensitivity of the GPI Exoplanet Survey with a Forward Model Matched Filter,https://doi.org/10.3847/1538-4357/aa72dd,2017-06-07,https://iopscience.iop.org/article/10.3847/1538-4357/aa72dd/pdf,
3124941698,Making Immigrants into Criminals: Legal Processes of Criminalization in the Post-IIRIRA Era,https://doi.org/10.1177/233150241700500308,2017-09-01,https://journals.sagepub.com/doi/pdf/10.1177/233150241700500308,
2588055415,Childhood hematologic cancer and residential proximity to oil and gas development,https://doi.org/10.1371/journal.pone.0170423,2017-02-15,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0170423&type=printable,../database/content/2588055415/2588055415.pdf
2593881225,The landscape of fear conceptual framework: definition and review of current applications and misuses,https://doi.org/10.7717/peerj.3772,2017-09-12,https://peerj.com/articles/3772.pdf,
2595880198,"Survey and evaluation of equations for thermophysical properties of binary/ternary eutectic salts from NaCl, KCl, MgCl2, CaCl2, ZnCl2 for heat transfer and thermal storage fluids in CSP",https://doi.org/10.1016/j.solener.2017.03.019,2017-08-01,http://manuscript.elsevier.com/S0038092X17301792/pdf/S0038092X17301792.pdf,
2727220925,The MNK–eIF4E Signaling Axis Contributes to Injury-Induced Nociceptive Plasticity and the Development of Chronic Pain,https://doi.org/10.1523/jneurosci.0220-17.2017,2017-07-03,https://www.jneurosci.org/content/jneuro/37/31/7481.full.pdf,../database/content/2727220925/2727220925.pdf
2593384642,BCG-unresponsive non-muscle-invasive bladder cancer: recommendations from the IBCG,https://doi.org/10.1038/nrurol.2017.16,2017-02-21,None,
2605854216,Using the NSQIP Pancreatic Demonstration Project to Derive a Modified Fistula Risk Score for Preoperative Risk Stratification in Patients Undergoing Pancreaticoduodenectomy,https://doi.org/10.1016/j.jamcollsurg.2017.01.054,2017-05-01,None,
2609573770,Outcome Measures for Clinical Trials in Down Syndrome,https://doi.org/10.1352/1944-7558-122.3.247,2017-05-01,https://europepmc.org/articles/pmc5424621?pdf=render,../database/content/2609573770/2609573770.pdf
2746191259,The Extratropical Transition of Tropical Cyclones. Part I: Cyclone Evolution and Direct Impacts,https://doi.org/10.1175/mwr-d-17-0027.1,2017-11-01,https://commons.erau.edu/cgi/viewcontent.cgi?article=1979&context=publication,
2592983532,Calculating surface ocean pCO<sub>2</sub> from biogeochemical Argo floats equipped with pH: An uncertainty analysis,https://doi.org/10.1002/2016gb005541,2017-03-01,https://digitalcommons.usf.edu/cgi/viewcontent.cgi?article=2356&context=msc_facpub,
2608111728,Complex Spiral Structure in the HD 100546 Transitional Disk as Revealed by GPI and MagAO,https://doi.org/10.3847/1538-3881/aa6d85,2017-05-22,https://iopscience.iop.org/article/10.3847/1538-3881/aa6d85/pdf,
2952707223,"A causal role for right frontopolar cortex in directed, but not random, exploration",https://doi.org/10.7554/elife.27430,2017-09-15,https://doi.org/10.7554/elife.27430,
3098479941,Atmospheric Circulation of Hot Jupiters: Dayside–Nightside Temperature Differences. II. Comparison with Observations,https://doi.org/10.3847/1538-4357/835/2/198,2017-01-31,https://iopscience.iop.org/article/10.3847/1538-4357/835/2/198/pdf,
3098667503,Copious Amounts of Dust and Gas in a z = 7.5 Quasar Host Galaxy,https://doi.org/10.3847/2041-8213/aa943a,2017-12-06,https://iopscience.iop.org/article/10.3847/2041-8213/aa943a/pdf,
3100223856,HYDRODYNAMICAL COUPLING OF MASS AND MOMENTUM IN MULTIPHASE GALACTIC WINDS,https://doi.org/10.3847/1538-4357/834/2/144,2017-01-10,https://iopscience.iop.org/article/10.3847/1538-4357/834/2/144/pdf,
2345952636,"Structure and Activation of Soluble Guanylyl Cyclase, the Nitric Oxide Sensor",https://doi.org/10.1089/ars.2016.6693,2017-01-20,https://europepmc.org/articles/pmc5240008?pdf=render,../database/content/2345952636/2345952636.pdf
2589857123,Creep Behavior of Intact and Cracked Limestone Under Multi-Level Loading and Unloading Cycles,https://doi.org/10.1007/s00603-017-1187-1,2017-02-23,None,
